,PBLH_24,PBLH_48,PBLH_avg_24,PBLH_avg_48,Raw,Filtered,Raw_mean,Filt_mean
2015-09-10 20:00:00,2135.284,2270.288,2079.579,2141.756,1910.000,,1962.143,
2015-09-10 21:00:00,2393.087,2135.901,2360.550,1852.078,2580.000,,2338.571,
2015-09-10 22:00:00,2424.659,814.032,2249.360,1180.476,2670.000,2670.000,2504.286,
2015-09-10 23:00:00,2331.252,1809.472,2107.996,1843.677,1760.000,,1902.857,
2015-09-11 00:00:00,0.000,837.590,0.000,979.376,1615.000,1615.000,2040.000,2040.000
2015-09-11 01:00:00,307.434,417.079,175.978,386.058,2560.000,,2127.143,
2015-09-11 02:00:00,149.183,178.080,135.512,166.818,1660.000,1660.000,1652.143,
2015-09-11 03:00:00,85.467,73.272,107.357,96.492,1765.000,,1656.429,
2015-09-11 04:00:00,19.732,55.322,90.203,75.477,1575.000,,1165.714,
2015-09-11 05:00:00,65.941,57.134,79.423,65.185,600.000,600.000,598.571,598.571
2015-09-11 06:00:00,19.665,34.569,45.985,59.940,590.000,590.000,530.000,530.000
2015-09-11 07:00:00,19.664,38.699,56.035,51.127,510.000,510.000,481.429,481.429
2015-09-11 08:00:00,59.409,28.869,51.576,44.627,480.000,480.000,488.571,488.571
2015-09-11 09:00:00,19.660,52.230,30.516,54.352,530.000,530.000,531.429,531.429
2015-09-11 10:00:00,19.630,57.019,35.586,61.694,550.000,550.000,481.429,481.429
2015-09-11 11:00:00,19.606,57.839,41.463,59.911,780.000,780.000,597.143,597.143
2015-09-11 12:00:00,19.601,27.297,31.130,62.531,470.000,470.000,465.714,465.714
2015-09-11 13:00:00,19.584,57.271,28.887,62.946,480.000,480.000,474.286,474.286
2015-09-11 14:00:00,201.777,378.406,212.544,369.409,310.000,310.000,365.714,365.714
2015-09-11 15:00:00,430.083,577.487,441.162,566.155,490.000,490.000,544.286,544.286
2015-09-11 16:00:00,580.415,763.200,586.449,743.109,720.000,720.000,725.714,725.714
2015-09-11 17:00:00,861.034,1107.520,860.455,1077.879,1765.000,1765.000,1482.143,
2015-09-11 18:00:00,1189.087,1425.069,1232.193,1432.696,2255.000,,2161.429,
2015-09-11 19:00:00,1862.356,1837.650,1813.004,1778.834,1990.000,1990.000,2181.429,
2015-09-11 20:00:00,2140.327,2057.287,2142.164,1962.750,2340.000,,2160.000,
2015-09-11 21:00:00,2398.730,2238.143,2179.448,2025.305,2795.000,2795.000,2367.143,
2015-09-11 22:00:00,2433.738,1839.381,2080.760,1797.776,2150.000,2150.000,2251.429,
2015-09-11 23:00:00,2255.398,1729.608,1901.388,1687.938,2170.000,,2034.286,
2015-09-12 00:00:00,0.000,1270.509,0.000,1012.284,2290.000,,2267.143,
2015-09-12 01:00:00,205.712,468.321,151.079,637.687,2225.000,2225.000,2097.857,
2015-09-12 02:00:00,85.799,338.305,103.906,373.704,1440.000,1440.000,1208.571,1208.571
2015-09-12 03:00:00,30.484,304.607,52.532,322.076,580.000,580.000,555.714,555.714
2015-09-12 04:00:00,24.989,343.195,54.459,339.049,1465.000,1465.000,800.714,800.714
2015-09-12 05:00:00,19.731,342.266,56.528,331.152,430.000,,450.000,
2015-09-12 06:00:00,19.723,360.952,39.452,376.292,560.000,,530.000,
2015-09-12 07:00:00,19.695,383.833,48.346,371.799,590.000,590.000,604.286,
2015-09-12 08:00:00,19.666,401.154,46.802,382.077,720.000,720.000,652.857,
2015-09-12 09:00:00,19.636,307.471,52.328,302.780,520.000,,531.429,
2015-09-12 10:00:00,19.620,295.328,38.501,304.908,480.000,,478.571,
2015-09-12 11:00:00,19.617,321.168,52.440,322.461,830.000,,725.714,
2015-09-12 12:00:00,19.578,257.264,39.982,288.661,880.000,880.000,862.857,
2015-09-12 13:00:00,60.488,291.778,30.830,282.273,670.000,,690.000,
2015-09-12 14:00:00,249.225,377.020,247.147,423.703,690.000,690.000,681.429,
2015-09-12 15:00:00,500.095,723.470,501.748,690.137,800.000,800.000,805.714,805.714
2015-09-12 16:00:00,771.241,908.657,724.118,872.597,980.000,980.000,1032.857,1032.857
2015-09-12 17:00:00,1105.672,1065.542,1055.237,1042.767,1980.000,1980.000,1662.143,1662.143
2015-09-12 18:00:00,1358.086,1256.891,1338.499,1205.973,1530.000,1530.000,1737.857,
2015-09-12 19:00:00,1592.983,1514.299,1572.488,1471.819,1680.000,1680.000,1672.857,1672.857
2015-09-12 20:00:00,1903.060,1671.706,1818.661,1655.062,1760.000,1760.000,2025.714,2025.714
2015-09-12 21:00:00,2129.634,1899.047,2026.155,1848.862,2560.000,2560.000,2808.571,2808.571
2015-09-12 22:00:00,2233.208,2059.014,2123.304,1694.182,2860.000,2860.000,2802.857,2802.857
2015-09-12 23:00:00,1876.145,1287.633,1814.573,1264.490,1690.000,1690.000,1940.714,
2015-09-13 00:00:00,0.000,700.071,0.000,642.100,1680.000,1680.000,1862.143,
2015-09-13 01:00:00,102.829,474.712,124.087,460.752,1740.000,,1824.286,
2015-09-13 02:00:00,126.124,265.060,91.653,277.046,2260.000,2260.000,2038.571,
2015-09-13 03:00:00,63.565,303.761,114.520,287.718,1040.000,1040.000,1332.857,
2015-09-13 04:00:00,56.047,374.599,83.194,372.234,1050.000,,1047.143,
2015-09-13 05:00:00,105.128,368.226,125.630,377.740,1120.000,1120.000,1110.000,
2015-09-13 06:00:00,171.712,386.165,193.785,382.347,1660.000,1660.000,1235.714,
2015-09-13 07:00:00,118.714,364.483,185.096,362.194,820.000,,821.429,
2015-09-13 08:00:00,197.788,430.480,162.503,423.154,960.000,,1167.143,
2015-09-13 09:00:00,127.992,442.608,97.757,422.446,1710.000,,1768.571,
2015-09-13 10:00:00,71.194,469.551,127.795,390.712,1770.000,,1380.000,
2015-09-13 11:00:00,111.184,443.757,146.145,367.844,1510.000,,1330.714,
2015-09-13 12:00:00,227.777,358.018,195.192,281.793,1430.000,,1306.429,
2015-09-13 13:00:00,126.106,316.670,161.329,324.704,1460.000,1460.000,1298.571,
2015-09-13 14:00:00,404.008,375.519,402.860,383.411,680.000,,747.143,
2015-09-13 15:00:00,604.224,463.669,575.104,507.655,790.000,,732.857,
2015-09-13 16:00:00,679.147,770.261,682.853,748.785,1655.000,1655.000,1168.571,
2015-09-13 17:00:00,1009.753,1018.428,971.440,953.249,1000.000,1000.000,1344.286,
2015-09-13 18:00:00,1142.621,1182.839,1144.036,1129.869,1120.000,1120.000,1557.143,
2015-09-13 19:00:00,1506.068,1405.770,1425.745,1389.488,1000.000,,1679.286,
2015-09-13 20:00:00,1586.440,1817.514,1517.555,1770.037,2900.000,,2507.143,
2015-09-13 21:00:00,1881.896,2181.227,1803.831,2093.696,2365.000,,1984.286,
2015-09-13 22:00:00,1498.146,2126.730,1272.418,1887.286,1230.000,1230.000,1335.714,
2015-09-13 23:00:00,818.451,745.746,609.609,1072.931,1300.000,1300.000,1221.429,
2015-09-14 00:00:00,0.000,1633.259,0.000,1524.053,980.000,,827.143,
2015-09-14 01:00:00,22.973,528.680,140.565,725.042,1640.000,,1237.857,
2015-09-14 02:00:00,19.802,573.612,82.710,611.835,730.000,,742.857,
2015-09-14 03:00:00,168.719,549.292,169.967,547.914,530.000,,447.143,
2015-09-14 04:00:00,215.524,535.313,175.641,511.345,2265.000,2265.000,739.286,739.286
2015-09-14 05:00:00,215.623,460.105,200.492,466.740,680.000,,655.714,
2015-09-14 06:00:00,210.788,390.274,256.660,415.975,900.000,,717.143,
